period_date,ticker,adj_close,monthly_return
2009-03-31,XLB,15.679912567138672,0.15359545499003469
2009-04-30,XLB,18.122617721557617,0.1557856361736525
2009-05-31,XLB,19.181589126586914,0.058433688846705856
2009-06-30,XLB,18.311283111572266,-0.04537194542491518
2009-07-31,XLB,20.667617797851562,0.12868211757318915
2009-08-31,XLB,21.157337188720703,0.023695009055182403
2009-09-30,XLB,22.050537109375,0.04221702914157244
2009-10-31,XLB,20.910232543945312,-0.05171323309602627
2009-11-30,XLB,23.162328720092773,0.10770306697519572
2009-12-31,XLB,23.641544342041016,0.020689440502264178
2010-01-31,XLB,21.599149703979492,-0.08639006862295362
2010-02-28,XLB,22.57376480102539,0.04512284559360835
2010-03-31,XLB,24.360740661621094,0.07916162307647201
2010-04-30,XLB,24.41101837158203,0.0020638826486973905
2010-05-31,XLB,22.0841007232666,-0.09532243239078875
2010-06-30,XLB,20.46487045288086,-0.0733210869972083
2010-07-31,XLB,23.090604782104492,0.12830446863903822
2010-08-31,XLB,22.390886306762695,-0.030303167974365386
2010-09-30,XLB,24.127296447753906,0.07754986190371405
2010-10-31,XLB,25.614097595214844,0.06162319722313314
2010-11-30,XLB,25.901145935058594,0.01120665441273938
2010-12-31,XLB,28.501041412353516,0.10037762359293234
2011-01-31,XLB,28.5233097076416,0.0007813151444506783
2011-02-28,XLB,29.280168533325195,0.026534747665724945
2011-03-31,XLB,29.79378890991211,0.01754157856032612
2011-04-30,XLB,30.42656707763672,0.02123859337387235
2011-05-31,XLB,29.5927677154541,-0.02740366207121192
2011-06-30,XLB,29.473827362060547,-0.004019237218269467
2011-07-31,XLB,28.455678939819336,-0.0345441536904636
2011-08-31,XLB,26.456825256347656,-0.07024445586763328
2011-09-30,XLB,22.096885681152344,-0.1647945107907175
2011-10-31,XLB,25.927715301513672,0.17336513731565595
2011-11-30,XLB,25.980396270751953,0.002031840006944341
2011-12-31,XLB,25.388221740722656,-0.022793129244758736
2012-01-31,XLB,28.177135467529297,0.1098506919975899
2012-02-29,XLB,28.017988204956055,-0.005648099422904118
2012-03-31,XLB,28.12467384338379,0.0038077551338557836
2012-04-30,XLB,27.89645004272461,-0.008114718127224418
2012-05-31,XLB,25.72832489013672,-0.07772046799027521
2012-06-30,XLB,26.992116928100586,0.04912064984255382
2012-07-31,XLB,26.64793586730957,-0.012751169599176548
2012-08-31,XLB,27.26748275756836,0.02324933883598912
2012-09-30,XLB,28.294490814208984,0.037664204861578954
2012-10-31,XLB,27.702463150024414,-0.02092377869854667
2012-11-30,XLB,28.217601776123047,0.018595408765959442
2012-12-31,XLB,29.118619918823242,0.031931067347566344
2013-01-31,XLB,30.266603469848633,0.03942438049006913
2013-02-28,XLB,29.855493545532227,-0.01358295537607812
2013-03-31,XLB,30.51587677001953,0.022119320301309475
2013-04-30,XLB,30.804058074951172,0.009443651483570292
2013-05-31,XLB,31.388208389282227,0.018963420758061345
2013-06-30,XLB,30.09811782836914,-0.04110112131642396
2013-07-31,XLB,31.76980972290039,0.05554140973411936
2013-08-31,XLB,31.730566024780273,-0.0012352512798283755
2013-09-30,XLB,33.13573455810547,0.044284382832245006
2013-10-31,XLB,34.52394104003906,0.04189454377416291
2013-11-30,XLB,34.97353744506836,0.01302274281223803
2013-12-31,XLB,36.68594741821289,0.04896301884915566
2014-01-31,XLB,34.95562744140625,-0.04716574324989675
2014-02-28,XLB,37.3685417175293,0.06902792061643437
2014-03-31,XLB,37.67717742919922,0.008259238853978168
2014-04-30,XLB,37.98797607421875,0.008248989606601143
2014-05-31,XLB,39.1115837097168,0.029577981024911937
2014-06-30,XLB,39.74306106567383,0.01614553275683761
2014-07-31,XLB,38.9504280090332,-0.019943935756001063
2014-08-31,XLB,40.45561599731445,0.038643682886672526
2014-09-30,XLB,39.88715362548828,-0.014051507011137998
2014-10-31,XLB,38.93001174926758,-0.023996244134328992
2014-11-30,XLB,39.54128646850586,0.015701888896804128
2014-12-31,XLB,39.32109832763672,-0.005568562900565177
2015-01-31,XLB,38.6007194519043,-0.01832041591844613
2015-02-28,XLB,41.67647933959961,0.07968141349094915
2015-03-31,XLB,39.6323127746582,-0.049048446445885574
2015-04-30,XLB,40.96475601196289,0.03362012317778951
2015-05-31,XLB,41.11912536621094,0.0037683455066341853
2015-06-30,XLB,39.49510955810547,-0.0394953879403277
2015-07-31,XLB,37.50362014770508,-0.05042369631790733
2015-08-31,XLB,35.38970947265625,-0.05636550996206113
2015-09-30,XLB,32.76329040527344,-0.07421420256111755
2015-10-31,XLB,37.16236114501953,0.13426828274360503
2015-11-30,XLB,37.53169250488281,0.009938317923934736
2015-12-31,XLB,35.90277862548828,-0.0434010237929614
2016-01-31,XLB,32.057830810546875,-0.10709332152391626
2016-02-29,XLB,34.56325149536133,0.07815315701242587
2016-03-31,XLB,37.18074417114258,0.07573051036973588
2016-04-30,XLB,39.08085250854492,0.05110463439505586
2016-05-31,XLB,38.94809341430664,-0.0033970368023382713
2016-06-30,XLB,38.642520904541016,-0.007845634612075214
2016-07-31,XLB,40.6021728515625,0.05071232158643135
2016-08-31,XLB,40.4937629699707,-0.0026700512307095137
2016-09-30,XLB,40.023555755615234,-0.011611842907861214
2016-10-31,XLB,39.185359954833984,-0.02094256207267775
2016-11-30,XLB,41.85919189453125,0.06823548240412203
2016-12-31,XLB,41.933128356933594,0.0017663136591035133
2017-01-31,XLB,43.83995819091797,0.04547311180204572
2017-02-28,XLB,44.08462905883789,0.005581001397273466
2017-03-31,XLB,44.35878372192383,0.00621882658284445
2017-04-30,XLB,44.91737747192383,0.012592629985116677
2017-05-31,XLB,44.92584991455078,0.0001886228249243782
2017-06-30,XLB,45.75709533691406,0.018502608719574987
2017-07-31,XLB,46.46287155151367,0.015424410343421346
2017-08-31,XLB,46.82851791381836,0.007869646237841588
2017-09-30,XLB,48.55977249145508,0.03697009119150141
2017-10-31,XLB,50.44060134887695,0.03873224195506353
2017-11-30,XLB,50.91936492919922,0.009491631097156228
2017-12-31,XLB,52.002410888671875,0.021269824574178697
2018-01-31,XLB,54.08146286010742,0.039979915082907214
2018-02-28,XLB,51.22919464111328,-0.052740219442142466
2018-03-31,XLB,49.10506820678711,-0.04146320177794638
2018-04-30,XLB,49.16543197631836,0.0012292777860942738
2018-05-31,XLB,50.174434661865234,0.02052260389032856
2018-06-30,XLB,50.31270217895508,0.002755736422775046
2018-07-31,XLB,51.750953674316406,0.028586250252385037
2018-08-31,XLB,51.35239028930664,-0.0077015659946682025
2018-09-30,XLB,50.43039321899414,-0.017954316539467774
2018-10-31,XLB,45.79914474487305,-0.09183447081227158
2018-11-30,XLB,47.54020690917969,0.03801516761951196
2018-12-31,XLB,44.26578140258789,-0.0688769721353385
2019-01-31,XLB,46.74543380737305,0.056017364343650566
2019-02-28,XLB,48.23497772216797,0.0318650142585688
2019-03-31,XLB,48.839324951171875,0.012529232054069306
2019-04-30,XLB,50.5552978515625,0.03513506589426041
2019-05-31,XLB,46.41935729980469,-0.08181023013456512
2019-06-30,XLB,51.787166595458984,0.11563730322644683
2019-07-31,XLB,51.64552307128906,-0.002735108589284052
2019-08-31,XLB,50.18485641479492,-0.028282541634400804
2019-09-30,XLB,51.78062057495117,0.031797722941891315
2019-10-31,XLB,51.771728515625,-0.0001717256229731845
2019-11-30,XLB,53.417659759521484,0.03179208597216787
2019-12-31,XLB,54.94670104980469,0.028624265779645164
2020-01-31,XLB,51.5561637878418,-0.061705929513213964
2020-02-29,XLB,47.163639068603516,-0.08519882777380239
2020-03-31,XLB,40.562278747558594,-0.1399671537525483
2020-04-30,XLB,46.72227096557617,0.1518650432919364
2020-05-31,XLB,49.937347412109375,0.06881250376082937
2020-06-30,XLB,51.02671813964844,0.021814749561064994
2020-07-31,XLB,54.657894134521484,0.07116224847021035
2020-08-31,XLB,57.03945541381836,0.04357213751110667
2020-09-30,XLB,57.89938735961914,0.015076089691986372
2020-10-31,XLB,57.480892181396484,-0.007227972476173905
2020-11-30,XLB,64.58638000488281,0.12361477969171109
2020-12-31,XLB,66.18916320800781,0.02481611762423941
2021-01-31,XLB,64.58909606933594,-0.024174155724608015
2021-02-28,XLB,67.24981689453125,0.04119458216815808
2021-03-31,XLB,72.3543701171875,0.07590434380902167
2021-04-30,XLB,76.24752807617188,0.053806811567551405
2021-05-31,XLB,80.12234497070312,0.05081891822985107
2021-06-30,XLB,75.90534973144531,-0.0526319498112513
2021-07-31,XLB,77.48229217529297,0.02077511597571058
2021-08-31,XLB,78.94857788085938,0.0189241394956301
2021-09-30,XLB,73.27328491210938,-0.07188594299082296
2021-10-31,XLB,78.83987426757812,0.07597024430044086
2021-11-30,XLB,78.404541015625,-0.005521739551177185
2021-12-31,XLB,84.35011291503906,0.07583198399476876
2022-01-31,XLB,78.6156997680664,-0.06798346734578287
2022-02-28,XLB,77.61959838867188,-0.01267051469786884
2022-03-31,XLB,82.36907196044922,0.061189102628370406
2022-04-30,XLB,79.45368194580078,-0.035394231660741626
2022-05-31,XLB,80.38810729980469,0.011760629981141912
2022-06-30,XLB,69.24929809570312,-0.13856289914327446
2022-07-31,XLB,73.51151275634766,0.06154884999345578
2022-08-31,XLB,70.95230865478516,-0.03481365034678208
2022-09-30,XLB,64.3516616821289,-0.09302934742788094
2022-10-31,XLB,70.09515380859375,0.08925165219253173
2022-11-30,XLB,78.29878234863281,0.11703560223921339
2022-12-31,XLB,73.97765350341797,-0.05518768894737858
2023-01-31,XLB,80.61544799804688,0.08972702134060273
2023-02-28,XLB,77.92985534667969,-0.033313623108963575
2023-03-31,XLB,77.14973449707031,-0.01001055174732357
2023-04-30,XLB,77.04451751708984,-0.0013638022303817943
2023-05-31,XLB,71.75515747070312,-0.06865329574182155
2023-06-30,XLB,79.65231323242188,0.1100569776457263
2023-07-31,XLB,82.39164733886719,0.03439114314799685
2023-08-31,XLB,79.6715316772461,-0.033014458983124495
2023-09-30,XLB,75.86399841308594,-0.04779038615178999
2023-10-31,XLB,73.45915222167969,-0.03169943901864569
2023-11-30,XLB,79.5920181274414,0.08348675039502762
2023-12-31,XLB,83.1922607421875,0.04523371437801016
2024-01-31,XLB,79.95365142822266,-0.03892921390850623
2024-02-29,XLB,85.15680694580078,0.06507714687989186
2024-03-31,XLB,90.66504669189453,0.06468349323618416
2024-04-30,XLB,86.507080078125,-0.045860745298014094
2024-05-31,XLB,89.33761596679688,0.03272028007552219
2024-06-30,XLB,86.60535430908203,-0.03058355238324595
2024-07-31,XLB,90.3614273071289,0.04336998593230157
2024-08-31,XLB,92.46012115478516,0.023225549996272354
2024-09-30,XLB,94.94145965576172,0.026836851066013745
2024-10-31,XLB,91.99609375,-0.031022968431715814
2024-11-30,XLB,93.36534118652344,0.014883756263003756
2024-12-31,XLB,83.31640625,-0.10763024917830988
2025-01-31,XLB,87.92089080810547,0.05526504040859859
2025-02-28,XLB,87.89118194580078,-0.00033790447334669516
2025-03-31,XLB,85.54423522949219,-0.026702868983555894
2025-04-30,XLB,83.4648208618164,-0.024308059591593434
2025-05-31,XLB,85.90240478515625,0.029204926077484705
2025-06-30,XLB,87.80999755859375,0.02220651189228562
2025-07-31,XLB,87.7300033569336,-0.0009109919585953419
2025-08-31,XLB,92.27999877929688,0.05186361846871712
2025-09-30,XLB,91.8499984741211,-0.004659734621412337
2000-01-31,XLE,14.013140678405762,
2000-02-29,XLE,13.419903755187988,-0.04233433010002896
2000-03-31,XLE,15.089655876159668,0.12442355410530959
2000-04-30,XLE,14.864439010620117,-0.014925248619842568
2000-05-31,XLE,16.60988426208496,0.11742422638471495
2000-06-30,XLE,15.696073532104492,-0.05501608051938123
2000-07-31,XLE,15.097967147827148,-0.038105477975366675
2000-08-31,XLE,16.746789932250977,0.109208264151053
2000-09-30,XLE,17.022130966186523,0.016441421612705343
2000-10-31,XLE,16.559436798095703,-0.027181917998982397
2000-11-30,XLE,15.690871238708496,-0.05245139493434281
2000-12-31,XLE,17.29283905029297,0.10209552976462577
2001-01-31,XLE,16.741802215576172,-0.031865029976524406
2001-02-28,XLE,16.53859519958496,-0.01213770258270952
2001-03-31,XLE,16.045202255249023,-0.029832820646599978
2001-04-30,XLE,17.701993942260742,0.10325776270409537
2001-05-31,XLE,17.53474235534668,-0.009448177841411165
2001-06-30,XLE,15.93678092956543,-0.09113116083476414
2001-07-31,XLE,15.752997398376465,-0.011532035986515643
2001-08-31,XLE,15.086129188537598,-0.04233278232545101
2001-09-30,XLE,13.6343355178833,-0.09623367614784617
2001-10-31,XLE,14.183512687683105,0.040278983092317366
2001-11-30,XLE,13.391435623168945,-0.05584491528688773
2001-12-31,XLE,14.157120704650879,0.05717722154876337
2002-01-31,XLE,13.653400421142578,-0.03558070133164992
2002-02-28,XLE,14.120001792907715,0.034174737235611596
2002-03-31,XLE,15.369976997375488,0.08852514488316987
2002-04-30,XLE,14.816671371459961,-0.035999118672071395
2002-05-31,XLE,14.555988311767578,-0.017593901704165082
2002-06-30,XLE,14.022851943969727,-0.036626600432678624
2002-07-31,XLE,12.07999038696289,-0.1385496734023729
2002-08-31,XLE,12.26197338104248,0.015064829379002775
2002-09-30,XLE,11.387007713317871,-0.07135602407010133
2002-10-31,XLE,11.596878051757812,0.01843068378661794
2002-11-30,XLE,12.075827598571777,0.04129986921276352
2002-12-31,XLE,12.078625679016113,0.00023170920762960456
2003-01-31,XLE,11.775720596313477,-0.025077777120692257
2003-02-28,XLE,12.121898651123047,0.029397611125211665
2003-03-31,XLE,12.136702537536621,0.0012212514590033141
2003-04-30,XLE,12.03338623046875,-0.00851271642757434
2003-05-31,XLE,13.311220169067383,0.10619071923106183
2003-06-30,XLE,13.140281677246094,-0.01284168465776836
2003-07-31,XLE,12.675869941711426,-0.035342601242624005
2003-08-31,XLE,13.484498023986816,0.06379270898122003
2003-09-30,XLE,13.206449508666992,-0.020619863996807264
2003-10-31,XLE,13.332749366760254,0.009563498350588118
2003-11-30,XLE,13.43708324432373,0.007825383549441733
2003-12-31,XLE,15.196322441101074,0.1309241868037474
2004-01-31,XLE,15.538311004638672,0.022504692491430056
2004-02-29,XLE,16.354660034179688,0.05253782275932761
2004-03-31,XLE,16.2524356842041,-0.006250472327883672
2004-04-30,XLE,16.529401779174805,0.01704151306009405
2004-05-31,XLE,16.479537963867188,-0.003016673922854207
2004-06-30,XLE,17.507293701171875,0.06236556750305322
2004-07-31,XLE,18.046749114990234,0.030813181238985576
2004-08-31,XLE,17.768672943115234,-0.015408657265813086
2004-09-30,XLE,19.503435134887695,0.09763037438564726
2004-10-31,XLE,19.62068748474121,0.0060118819604129126
2004-11-30,XLE,20.943992614746094,0.06744438139764486
2004-12-31,XLE,20.353221893310547,-0.0282071681509094
2005-01-31,XLE,21.042490005493164,0.033865307212572526
2005-02-28,XLE,24.572917938232422,0.16777614872658297
2005-03-31,XLE,24.1037540435791,-0.01909272215178648
2005-04-30,XLE,22.79931640625,-0.054117613172234735
2005-05-31,XLE,23.43467140197754,0.02786728270297467
2005-06-30,XLE,25.070220947265625,0.06979187022652544
2005-07-31,XLE,26.84686279296875,0.07086662097794161
2005-08-31,XLE,28.561437606811523,0.06386499707860938
2005-09-30,XLE,30.356935501098633,0.06286440896304568
2005-10-31,XLE,27.61366081237793,-0.09036731288708055
2005-11-30,XLE,28.026569366455078,0.014953053739693134
2005-12-31,XLE,28.530906677246094,0.0179949712787415
2006-01-31,XLE,32.6991081237793,0.14609425118120822
2006-02-28,XLE,29.6821346282959,-0.09226470288005828
2006-03-31,XLE,30.94175910949707,0.04243712579890979
2006-04-30,XLE,32.50022888183594,0.05036784646999992
2006-05-31,XLE,31.595882415771484,-0.027825849145631243
2006-06-30,XLE,32.3978385925293,0.02538166733895375
2006-07-31,XLE,33.4825439453125,0.033480793778426055
2006-08-31,XLE,31.781274795532227,-0.050810629937766416
2006-09-30,XLE,30.618427276611328,-0.03658907726018501
2006-10-31,XLE,31.924514770507812,0.042656909909091656
2006-11-30,XLE,34.66270446777344,0.08577075382192478
2006-12-31,XLE,33.68613052368164,-0.028173622315008195
2007-01-31,XLE,33.37586975097656,-0.009210341700925273
2007-02-28,XLE,32.69216537475586,-0.020484990543226167
2007-03-31,XLE,34.747764587402344,0.06287742610753377
2007-04-30,XLE,36.52895736694336,0.05126064369006289
2007-05-31,XLE,39.37080764770508,0.07779719120407824
2007-06-30,XLE,39.884033203125,0.01303568776166153
2007-07-31,XLE,39.88982009887695,0.00014509304318544025
2007-08-31,XLE,40.36966323852539,0.012029212928487132
2007-09-30,XLE,43.356651306152344,0.07399090871722769
2007-10-31,XLE,44.457950592041016,0.025400930484970274
2007-11-30,XLE,42.58575439453125,-0.04211161721532286
2007-12-31,XLE,46.112396240234375,0.08281271274499269
2008-01-31,XLE,40.44641876220703,-0.12287319549626041
2008-02-29,XLE,44.194671630859375,0.09267205807982926
2008-03-31,XLE,43.16215896606445,-0.023362831461201772
2008-04-30,XLE,47.643898010253906,0.10383491353417118
2008-05-31,XLE,50.12080764770508,0.05198797203616912
2008-06-30,XLE,51.702335357666016,0.031554314149870866
2008-07-31,XLE,43.474815368652344,-0.15913246340029708
2008-08-31,XLE,43.62091064453125,0.0033604576497925365
2008-09-30,XLE,37.10794448852539,-0.14930834913283475
2008-10-31,XLE,30.131893157958984,-0.18799347219902085
2008-11-30,XLE,29.475311279296875,-0.021790263068441895
2008-12-31,XLE,28.149160385131836,-0.04499192159834842
2009-01-31,XLE,27.64830207824707,-0.017793010520815167
2009-02-28,XLE,24.236461639404297,-0.12340144538304643
2009-03-31,XLE,25.14876365661621,0.037641716467748276
2009-04-30,XLE,27.115177154541016,0.07819125921156256
2009-05-31,XLE,30.60970115661621,0.1288770485311015
2009-06-30,XLE,28.605113983154297,-0.06548862281292245
2009-07-31,XLE,30.13507652282715,0.05348562989729233
2009-08-31,XLE,30.46250343322754,0.010865308742533442
2009-09-30,XLE,32.24224090576172,0.058423874335715276
2009-10-31,XLE,33.03754425048828,0.024666503393827144
2009-11-30,XLE,33.976341247558594,0.02841606476414893
2009-12-31,XLE,34.275482177734375,0.008804389148207026
2010-01-31,XLE,32.76643371582031,-0.044027052751262286
2010-02-28,XLE,33.75243377685547,0.030091772256530147
2010-03-31,XLE,34.70319747924805,0.028168745065267897
2010-04-30,XLE,36.1451416015625,0.04155075690580712
2010-05-31,XLE,32.00634765625,-0.11450484800794325
2010-06-30,XLE,30.109806060791016,-0.059255170750125874
2010-07-31,XLE,32.63107681274414,0.08373586820395773
2010-08-31,XLE,31.031034469604492,-0.04903431021665672
2010-09-30,XLE,34.13277053833008,0.09995593513853995
2010-10-31,XLE,36.06892776489258,0.05672429152471681
2010-11-30,XLE,38.18169021606445,0.058575693320950695
2010-12-31,XLE,41.73963928222656,0.0931846926112545
2011-01-31,XLE,44.73632049560547,0.0717946121459403
2011-02-28,XLE,48.032676696777344,0.07368411538216879
2011-03-31,XLE,48.936885833740234,0.018824875046440148
2011-04-30,XLE,49.38482666015625,0.009153439553507114
2011-05-31,XLE,47.31689453125,-0.04187383592812444
2011-06-30,XLE,46.407413482666016,-0.019221063799597538
2011-07-31,XLE,47.08488464355469,0.014598339145570405
2011-08-31,XLE,42.274784088134766,-0.10215806180335119
2011-09-30,XLE,36.177310943603516,-0.14423428235184343
2011-10-31,XLE,43.10236740112305,0.19141987828545193
2011-11-30,XLE,43.81960678100586,0.01664037089211301
2011-12-31,XLE,42.9246711730957,-0.020423177514638846
2012-01-31,XLE,43.893306732177734,0.022565940113459693
2012-02-29,XLE,46.4949951171875,0.05927300945641667
2012-03-31,XLE,44.72357177734375,-0.038099226279710297
2012-04-30,XLE,44.405696868896484,-0.007107547447905205
2012-05-31,XLE,39.66218185424805,-0.10682221762341004
2012-06-30,XLE,41.56990432739258,0.048099282085768635
2012-07-31,XLE,43.62429428100586,0.049420127057149266
2012-08-31,XLE,44.80179977416992,0.026991966576677795
2012-09-30,XLE,46.19776153564453,0.031158608995869752
2012-10-31,XLE,45.26034927368164,-0.020291291846242787
2012-11-30,XLE,44.706703186035156,-0.012232474926313075
2012-12-31,XLE,45.16215133666992,0.010187468951569523
2013-01-31,XLE,48.911964416503906,0.08302999234647346
2013-02-28,XLE,49.12697219848633,0.004395811629063884
2013-03-31,XLE,50.3761100769043,0.025426722277349212
2013-04-30,XLE,49.715538024902344,-0.013112803886475621
2013-05-31,XLE,51.13195037841797,0.02849033541196211
2013-06-30,XLE,49.97294616699219,-0.022666927485617272
2013-07-31,XLE,52.6024169921875,0.0526178868143683
2013-08-31,XLE,52.05991744995117,-0.010313205614048138
2013-09-30,XLE,53.16061019897461,0.021142806268980463
2013-10-31,XLE,55.39192199707031,0.04197302833327421
2013-11-30,XLE,55.423973083496094,0.0005786238366576324
2013-12-31,XLE,57.015594482421875,0.02871720142704337
2014-01-31,XLE,53.710975646972656,-0.05795991194072436
2014-02-28,XLE,56.46160888671875,0.05121175340074324
2014-03-31,XLE,57.65200424194336,0.021083270184754088
2014-04-30,XLE,60.68156051635742,0.052549019140777364
2014-05-31,XLE,61.69789123535156,0.016748592329298706
2014-06-30,XLE,65.09951782226562,0.055133595635194155
2014-07-31,XLE,62.842796325683594,-0.034665717536392804
2014-08-31,XLE,64.21502685546875,0.021835924083860814
2014-09-30,XLE,59.23749542236328,-0.07751349920492268
2014-10-31,XLE,57.14567184448242,-0.03531249191016872
2014-11-30,XLE,52.17760467529297,-0.08693689318606079
2014-12-31,XLE,52.06763458251953,-0.002107610984785402
2015-01-31,XLE,49.69316101074219,-0.04560363824506286
2015-02-28,XLE,51.97554397583008,0.04592951864330996
